Planets,Years,Date,Angular Separation (deg),Elongation
Saturn Mercury,1376, 1376-Jan-29 16:09:00 UTC,3.262,19.365
Saturn Mercury,1376, 1376-Mar-20 03:17:00 UTC,0.546,25.17
Saturn Mercury,1377, 1377-Mar-20 10:29:00 UTC,0.314,14.321
Saturn Mercury,1378, 1378-Mar-18 03:17:00 UTC,0.79,2.27
Saturn Mercury,1379, 1379-Mar-15 11:48:00 UTC,2.653,13.298
Saturn Mercury,1379, 1379-Apr-30 22:53:00 UTC,6.435,26.593
Saturn Mercury,1380, 1380-May-08 19:24:00 UTC,0.345,22.022
Saturn Mercury,1381, 1381-May-07 19:52:00 UTC,1.21,9.122
Saturn Mercury,1382, 1382-May-04 16:43:00 UTC,2.712,6.399
Saturn Mercury,1383, 1383-May-03 12:57:00 UTC,3.906,19.675
Saturn Mercury,1383, 1383-Jun-21 08:45:00 UTC,4.377,20.872
Saturn Mercury,1384, 1384-Jun-27 20:17:00 UTC,0.674,14.412
Saturn Mercury,1385, 1385-Jun-25 06:22:00 UTC,1.883,0.638
Saturn Mercury,1386, 1386-Jun-22 19:31:00 UTC,1.945,14.834
Saturn Mercury,1387, 1387-Jun-24 19:49:00 UTC,0.243,25.609
Saturn Mercury,1387, 1387-Jul-30 12:33:00 UTC,5.172,4.008
Saturn Mercury,1387, 1387-Aug-16 17:45:00 UTC,0.765,18.347
Saturn Mercury,1388, 1388-Aug-15 17:23:00 UTC,0.626,6.264
Saturn Mercury,1389, 1389-Aug-13 08:12:00 UTC,0.076,7.867
Saturn Mercury,1390, 1390-Aug-12 09:19:00 UTC,1.404,20.307
Saturn Mercury,1391, 1391-Aug-16 14:07:00 UTC,4.455,28.239
Saturn Mercury,1391, 1391-Sep-05 21:38:00 UTC,6.165,11.073
Saturn Mercury,1391, 1391-Oct-05 10:44:00 UTC,0.133,14.696
Saturn Mercury,1392, 1392-Oct-03 06:41:00 UTC,0.963,3.31
Saturn Mercury,1393, 1393-Oct-01 20:55:00 UTC,2.235,9.914
Saturn Mercury,1394, 1394-Oct-01 20:02:00 UTC,3.751,20.485
Saturn Mercury,1394, 1394-Nov-18 05:38:00 UTC,4.028,21.665
Saturn Mercury,1395, 1395-Oct-13 05:12:00 UTC,5.474,20.99
Saturn Mercury,1395, 1395-Nov-22 08:46:00 UTC,0.813,14.933
Saturn Mercury,1396, 1396-Nov-20 18:19:00 UTC,2.045,4.347
Saturn Mercury,1397, 1397-Nov-19 18:55:00 UTC,2.98,7.306
Saturn Mercury,1398, 1398-Nov-19 16:06:00 UTC,3.535,17.449
Saturn Mercury,1399, 1399-Jan-03 15:25:00 UTC,1.358,23.2
Saturn Mercury,1399, 1399-Nov-23 20:04:00 UTC,6.123,23.851
Saturn Mercury,1400, 1400-Jan-09 06:15:00 UTC,1.101,18.093
Saturn Mercury,1401, 1401-Jan-08 21:02:00 UTC,1.889,7.548
Saturn Mercury,1402, 1402-Jan-07 11:51:00 UTC,1.972,3.946
Saturn Mercury,1403, 1403-Jan-06 10:51:00 UTC,1.158,15.252
Saturn Mercury,1403, 1403-Feb-06 21:29:00 UTC,4.009,12.968
Saturn Mercury,1403, 1403-Feb-22 21:23:00 UTC,0.856,27.227
Saturn Mercury,1404, 1404-Feb-27 11:13:00 UTC,0.857,20.691
Saturn Mercury,1405, 1405-Feb-25 15:14:00 UTC,0.713,9.272
Saturn Mercury,1406, 1406-Feb-23 07:33:00 UTC,0.257,4.209
Saturn Mercury,1407, 1407-Feb-21 14:15:00 UTC,2.397,16.671
Saturn Mercury,1407, 1407-Mar-21 07:15:00 UTC,4.558,7.87
Saturn Mercury,1407, 1407-Apr-13 02:42:00 UTC,0.288,27.313
Saturn Mercury,1408, 1408-Apr-16 04:53:00 UTC,0.181,19.255
Saturn Mercury,1409, 1409-Apr-14 08:49:00 UTC,1.085,6.193
Saturn Mercury,1410, 1410-Apr-11 06:48:00 UTC,2.732,9.132
Saturn Mercury,1411, 1411-Apr-12 07:09:00 UTC,4.79,20.367
Saturn Mercury,1411, 1411-May-03 20:12:00 UTC,2.262,2.94
Saturn Mercury,1411, 1411-Jun-03 15:10:00 UTC,1.2,23.563
Saturn Mercury,1412, 1412-Jun-04 07:48:00 UTC,0.992,12.504
Saturn Mercury,1413, 1413-Jun-01 09:11:00 UTC,2.352,2.887
Saturn Mercury,1414, 1414-May-30 04:13:00 UTC,2.923,17.003
Saturn Mercury,1415, 1415-Jun-09 19:09:00 UTC,0.54,20.789
Saturn Mercury,1415, 1415-Jul-25 16:01:00 UTC,0.016,17.068
Saturn Mercury,1416, 1416-Jul-23 01:13:00 UTC,1.218,3.316
Saturn Mercury,1417, 1417-Jul-20 11:45:00 UTC,0.941,11.096
Saturn Mercury,1418, 1418-Jul-20 05:24:00 UTC,0.566,23.422
Saturn Mercury,1418, 1418-Sep-10 20:08:00 UTC,5.101,20.837
Saturn Mercury,1419, 1419-Jul-27 10:28:00 UTC,7.271,29.324
Saturn Mercury,1419, 1419-Sep-12 20:07:00 UTC,0.119,10.847
Saturn Mercury,1420, 1420-Sep-09 21:24:00 UTC,0.564,3.159
Saturn Mercury,1421, 1421-Sep-08 12:26:00 UTC,1.921,15.053
Saturn Mercury,1422, 1422-Sep-09 14:35:00 UTC,3.921,25.142
Saturn Mercury,1422, 1422-Oct-16 19:55:00 UTC,2.416,7.593
Saturn Mercury,1422, 1422-Oct-29 20:13:00 UTC,0.064,18.857
Saturn Mercury,1423, 1423-Oct-31 01:26:00 UTC,1.008,9.306
Saturn Mercury,1424, 1424-Oct-28 21:13:00 UTC,2.215,3.343
Saturn Mercury,1425, 1425-Oct-28 03:34:00 UTC,3.374,13.754
Saturn Mercury,1426, 1426-Oct-29 19:31:00 UTC,4.351,22.52
Saturn Mercury,1426, 1426-Nov-23 08:26:00 UTC,0.697,1.761
Saturn Mercury,1426, 1426-Dec-17 04:20:00 UTC,0.106,21.023
Saturn Mercury,1427, 1427-Dec-18 04:36:00 UTC,1.605,11.729
Saturn Mercury,1428, 1428-Dec-16 07:59:00 UTC,2.419,1.202
Saturn Mercury,1429, 1429-Dec-15 07:04:00 UTC,2.698,10.39
Saturn Mercury,1430, 1430-Dec-16 13:47:00 UTC,1.832,19.449
Saturn Mercury,1431, 1431-Jan-01 03:35:00 UTC,2.212,5.376
Saturn Mercury,1431, 1431-Feb-03 05:03:00 UTC,0.306,24.379
Saturn Mercury,1432, 1432-Feb-04 06:55:00 UTC,1.305,14.975
Saturn Mercury,1433, 1433-Feb-01 23:49:00 UTC,1.265,3.446
Saturn Mercury,1434, 1434-Jan-30 23:48:00 UTC,0.405,9.134
Saturn Mercury,1435, 1435-Jan-31 23:32:00 UTC,2.663,19.091
Saturn Mercury,1435, 1435-Mar-23 20:37:00 UTC,0.5,25.791
Saturn Mercury,1436, 1436-Mar-23 11:40:00 UTC,0.32,15.214
Saturn Mercury,1437, 1437-Mar-21 06:08:00 UTC,0.765,2.78
Saturn Mercury,1438, 1438-Mar-18 12:11:00 UTC,2.567,12.431
Saturn Mercury,1438, 1438-May-05 08:24:00 UTC,8.779,28.604
Saturn Mercury,1439, 1439-Mar-21 03:41:00 UTC,8.038,21.998
Saturn Mercury,1439, 1439-May-12 14:26:00 UTC,0.448,22.672
Saturn Mercury,1440, 1440-May-10 22:31:00 UTC,1.132,10.006
Saturn Mercury,1441, 1441-May-07 19:55:00 UTC,2.628,5.507
Saturn Mercury,1442, 1442-May-06 07:38:00 UTC,3.798,19.035
Saturn Mercury,1442, 1442-Jun-25 15:18:00 UTC,6.262,22.728
Saturn Mercury,1443, 1443-Jul-01 20:28:00 UTC,0.537,15.207
Saturn Mercury,1444, 1444-Jun-28 10:06:00 UTC,1.802,0.787
Saturn Mercury,1445, 1445-Jun-25 20:58:00 UTC,1.883,13.987
Saturn Mercury,1446, 1446-Jun-27 06:26:00 UTC,0.33,25.272
Saturn Mercury,1446, 1446-Aug-19 02:12:00 UTC,1.12,18.625
Saturn Mercury,1447, 1447-Aug-19 19:52:00 UTC,0.574,7.162
Saturn Mercury,1448, 1448-Aug-16 10:56:00 UTC,0.054,6.978
Saturn Mercury,1449, 1449-Aug-15 08:53:00 UTC,1.38,19.505
Saturn Mercury,1450, 1450-Aug-18 19:33:00 UTC,4.208,28.073
Saturn Mercury,1450, 1450-Sep-11 23:20:00 UTC,5.827,7.71
Saturn Mercury,1450, 1450-Oct-08 08:13:00 UTC,0.133,15.462
Saturn Mercury,1451, 1451-Oct-07 08:58:00 UTC,0.938,4.056
Saturn Mercury,1452, 1452-Oct-04 22:56:00 UTC,2.194,9.01
Saturn Mercury,1453, 1453-Oct-04 18:43:00 UTC,3.669,19.679
Saturn Mercury,1453, 1453-Nov-22 05:40:00 UTC,5.673,23.452
Saturn Mercury,1454, 1454-Oct-19 17:30:00 UTC,4.838,17.044
Saturn Mercury,1454, 1454-Nov-25 07:31:00 UTC,0.725,15.767
Saturn Mercury,1455, 1455-Nov-24 20:11:00 UTC,1.978,5.222
Saturn Mercury,1456, 1456-Nov-22 20:35:00 UTC,2.909,6.366
Saturn Mercury,1457, 1457-Nov-22 14:02:00 UTC,3.455,16.632
Saturn Mercury,1458, 1458-Jan-05 04:39:00 UTC,2.109,22.79
Saturn Mercury,1458, 1458-Nov-28 00:15:00 UTC,4.511,21.886
Saturn Mercury,1459, 1459-Jan-12 04:46:00 UTC,14193712259,18.934
Saturn Mercury,1460, 1460-Jan-11 22:38:00 UTC,1.823,8.508
Saturn Mercury,1461, 1461-Jan-09 13:37:00 UTC,1.917,2.983
Saturn Mercury,1462, 1462-Jan-08 08:39:00 UTC,1.148,14.439
Saturn Mercury,1462, 1462-Feb-23 14:26:00 UTC,1.277,26.956
Saturn Mercury,1463, 1463-Jan-08 05:46:00 UTC,8.435,25.102
Saturn Mercury,1463, 1463-Mar-01 09:38:00 UTC,0.805,21.502
Saturn Mercury,1464, 1464-Feb-28 17:20:00 UTC,0.692,10.207
Saturn Mercury,1465, 1465-Feb-25 10:03:00 UTC,0.253,3.379
Saturn Mercury,1466, 1466-Feb-23 10:59:00 UTC,2.282,15.93
Saturn Mercury,1466, 1466-Mar-27 14:40:00 UTC,3.746,12.336
Saturn Mercury,1466, 1466-Apr-13 17:38:00 UTC,0.122,26.965
Saturn Mercury,1467, 1467-Apr-19 04:03:00 UTC,0.227,20.047
Saturn Mercury,1468, 1468-Apr-16 11:56:00 UTC,1.034,7.069
Saturn Mercury,1469, 1469-Apr-13 09:26:00 UTC,2.653,8.241
Saturn Mercury,1470, 1470-Apr-13 11:35:00 UTC,4.615,20.227
Saturn Mercury,1470, 1470-May-09 22:08:00 UTC,1.091,2.892
Saturn Mercury,1470, 1470-Jun-04 16:45:00 UTC,1.436,23.586
Saturn Mercury,1471, 1471-Jun-07 09:26:00 UTC,0.883,13.35
Saturn Mercury,1472, 1472-Jun-03 12:50:00 UTC,2.266,2.08
Saturn Mercury,1473, 1473-Jun-01 03:58:00 UTC,2.842,16.201
Saturn Mercury,1474, 1474-Jun-08 06:30:00 UTC,0.699,22.893
Saturn Mercury,1474, 1474-Jul-27 11:10:00 UTC,0.217,17.725
Saturn Mercury,1475, 1475-Jul-26 04:11:00 UTC,1.148,4.246
Saturn Mercury,1476, 1476-Jul-22 13:50:00 UTC,0.901,10.199
Saturn Mercury,1477, 1477-Jul-22 01:27:00 UTC,0.538,22.715
Saturn Mercury,1477, 1477-Sep-13 16:26:00 UTC,6.758,22.446
Saturn Mercury,1478, 1478-Jul-29 16:46:00 UTC,5.95,28.247
Saturn Mercury,1478, 1478-Sep-14 20:06:00 UTC,0.091,11.727
Saturn Mercury,1479, 1479-Sep-12 23:26:00 UTC,0.56,2.504
Saturn Mercury,1480, 1480-Sep-10 12:56:00 UTC,1.886,14.154
Saturn Mercury,1481, 1481-Sep-11 08:13:00 UTC,3.807,24.47
Saturn Mercury,1481, 1481-Oct-21 12:59:00 UTC,1.702,10.798
Saturn Mercury,1481, 1481-Oct-30 22:07:00 UTC,0.071,18.98
Saturn Mercury,1482, 1482-Nov-02 01:25:00 UTC,0.951,10.219
Saturn Mercury,1483, 1483-Oct-31 22:26:00 UTC,2.157,2.653
Saturn Mercury,1484, 1484-Oct-30 03:24:00 UTC,3.299,12.83
Saturn Mercury,1485, 1485-Oct-31 09:50:00 UTC,4.251,21.936
Saturn Mercury,1485, 1485-Nov-27 09:28:00 UTC,0.148,2.803
Saturn Mercury,1485, 1485-Dec-18 18:19:00 UTC,0.062,21.603
Saturn Mercury,1486, 1486-Dec-20 04:14:00 UTC,1.519,12.668
Saturn Mercury,1487, 1487-Dec-19 09:00:00 UTC,2.349,1.945
Saturn Mercury,1488, 1488-Dec-17 06:54:00 UTC,2.633,9.44
Saturn Mercury,1489, 1489-Dec-17 23:50:00 UTC,1.881,19.017
Saturn Mercury,1490, 1490-Jan-05 11:01:00 UTC,2.725,2.344
Saturn Mercury,1490, 1490-Feb-04 20:10:00 UTC,0.149,24.991
Saturn Mercury,1491, 1491-Feb-06 06:37:00 UTC,1.244,15.903
Saturn Mercury,1492, 1492-Feb-05 01:19:00 UTC,1.227,4.422
Saturn Mercury,1493, 1493-Feb-02 00:19:00 UTC,0.398,8.195
Saturn Mercury,1494, 1494-Feb-02 05:29:00 UTC,2.279,18.827
Saturn Mercury,1494, 1494-Mar-25 11:39:00 UTC,0.446,26.368
Saturn Mercury,1495, 1495-Mar-26 11:55:00 UTC,0.33,16.117
Saturn Mercury,1496, 1496-Mar-23 08:29:00 UTC,0.735,3.5
Saturn Mercury,1497, 1497-Mar-20 12:29:00 UTC,2.482,11.528
Saturn Mercury,1498, 1498-Mar-24 05:22:00 UTC,6.689,20.163
Saturn Mercury,1498, 1498-May-14 07:04:00 UTC,0.561,23.295
Saturn Mercury,1499, 1499-May-14 00:09:00 UTC,1.047,10.921
Saturn Mercury,1500, 1500-May-10 22:23:00 UTC,2.541,4.593
Saturn Mercury,1501, 1501-May-09 02:35:00 UTC,3.691,18.304
Saturn Mercury,1501, 1501-Jun-30 00:50:00 UTC,8.367,24.774
Saturn Mercury,1502, 1502-Jul-04 18:40:00 UTC,0.383,16.032
Saturn Mercury,1503, 1503-Jul-02 12:40:00 UTC,1.72,1.643
Saturn Mercury,1504, 1504-Jun-28 21:24:00 UTC,1.827,13.077
Saturn Mercury,1505, 1505-Jun-29 17:40:00 UTC,0.407,24.805
Saturn Mercury,1505, 1505-Aug-21 02:03:00 UTC,1.662,18.714
Saturn Mercury,1506, 1506-Aug-22 20:40:00 UTC,0.523,8.117
Saturn Mercury,1507, 1507-Aug-20 12:17:00 UTC,0.041,6.036
Saturn Mercury,1508, 1508-Aug-18 07:06:00 UTC,1.347,18.64
Saturn Mercury,1509, 1509-Aug-21 01:58:00 UTC,3.984,27.764
Saturn Mercury,1509, 1509-Sep-17 18:47:00 UTC,5.367,4.586
Saturn Mercury,1509, 1509-Oct-11 02:42:00 UTC,0.134,16.231
Saturn Mercury,1510, 1510-Oct-10 09:39:00 UTC,0.904,4.905
Saturn Mercury,1511, 1511-Oct-08 23:34:00 UTC,2.145,8.072
Saturn Mercury,1512, 1512-Oct-07 16:14:00 UTC,3.583,18.826
Saturn Mercury,1512, 1512-Nov-26 05:42:00 UTC,7.406,25.33
Saturn Mercury,1513, 1513-Oct-13 05:09:00 UTC,5.177,24.455
Saturn Mercury,1513, 1513-Oct-25 16:58:00 UTC,4.22,13.491
Saturn Mercury,1513, 1513-Nov-28 04:18:00 UTC,0.626,16.608
Saturn Mercury,1514, 1514-Nov-27 20:49:00 UTC,1.906,6.146
Saturn Mercury,1515, 1515-Nov-26 21:16:00 UTC,2.837,5.405
Saturn Mercury,1516, 1516-Nov-25 11:29:00 UTC,3.376,15.775
Saturn Mercury,1517, 1517-Jan-08 13:55:00 UTC,3.454,24.096
Saturn Mercury,1517, 1517-Dec-02 08:59:00 UTC,2.928,19.702
Saturn Mercury,1518, 1518-Jan-15 01:54:00 UTC,0.892,19.771
Saturn Mercury,1519, 1519-Jan-14 23:29:00 UTC,1.756,9.479
Saturn Mercury,1520, 1520-Jan-13 14:54:00 UTC,1.864,2.004
Saturn Mercury,1521, 1521-Jan-11 06:37:00 UTC,1.136,13.584
Saturn Mercury,1521, 1521-Feb-24 23:46:00 UTC,1.943,26.433
Saturn Mercury,1522, 1522-Jan-12 02:38:00 UTC,6.787,23.381
Saturn Mercury,1522, 1522-Mar-04 06:55:00 UTC,0.751,22.303
Saturn Mercury,1523, 1523-Mar-03 18:47:00 UTC,0.675,11.153
Saturn Mercury,1524, 1524-Feb-29 12:09:00 UTC,0.246,2.617
Saturn Mercury,1525, 1525-Feb-26 08:19:00 UTC,2.176,15.133
Saturn Mercury,1525, 1525-Apr-14 13:36:00 UTC,0.213,25.98
Saturn Mercury,1526, 1526-Apr-22 02:00:00 UTC,0.278,20.838
Saturn Mercury,1527, 1527-Apr-20 14:16:00 UTC,0.978,7.979
Saturn Mercury,1528, 1528-Apr-16 11:32:00 UTC,2.571,7.322
Saturn Mercury,1529, 1529-Apr-15 21:08:00 UTC,4.449,19.845
Saturn Mercury,1529, 1529-May-17 07:06:00 UTC,0.11,6.885
Saturn Mercury,1529, 1529-Jun-06 05:34:00 UTC,1.709,23.238
Saturn Mercury,1530, 1530-Jun-10 09:43:00 UTC,0.762,14.227
Saturn Mercury,1531, 1531-Jun-07 15:34:00 UTC,2.178,1.405
Saturn Mercury,1532, 1532-Jun-04 03:06:00 UTC,2.763,15.337
Saturn Mercury,1533, 1533-Jun-08 20:05:00 UTC,1.174,24.005
Saturn Mercury,1533, 1533-Jun-28 11:45:00 UTC,3.801,7.762
Saturn Mercury,1533, 1533-Jul-30 02:47:00 UTC,0.458,18.349
Saturn Mercury,1534, 1534-Jul-29 05:53:00 UTC,1.077,5.221
Saturn Mercury,1535, 1535-Jul-26 14:56:00 UTC,0.865,9.246
Saturn Mercury,1536, 1536-Jul-24 20:55:00 UTC,0.505,21.943
Saturn Mercury,1536, 1536-Sep-17 14:35:00 UTC,8.544,24.213
Saturn Mercury,1537, 1537-Aug-01 00:25:00 UTC,4.939,27.874
Saturn Mercury,1537, 1537-Sep-17 18:20:00 UTC,0.061,12.632
Saturn Mercury,1538, 1538-Sep-16 00:16:00 UTC,0.549,2.085
Saturn Mercury,1539, 1539-Sep-14 12:23:00 UTC,1.846,13.216
Saturn Mercury,1540, 1540-Sep-14 01:30:00 UTC,3.694,23.739
Saturn Mercury,1540, 1540-Oct-31 23:58:00 UTC,0.203,18.293
Saturn Mercury,1541, 1541-Sep-20 06:21:00 UTC,9.098,29.243
Saturn Mercury,1541, 1541-Nov-05 00:04:00 UTC,0.886,11.155
Saturn Mercury,1542, 1542-Nov-03 22:41:00 UTC,2.095,2.192
Saturn Mercury,1543, 1543-Nov-03 02:31:00 UTC,3.222,11.88
Saturn Mercury,1544, 1544-Nov-03 00:55:00 UTC,4.151,21.273
Saturn Mercury,1544, 1544-Dec-02 12:33:00 UTC,0.367,5.428
Saturn Mercury,1544, 1544-Dec-21 04:33:00 UTC,0.254,22.091
Saturn Mercury,1545, 1545-Dec-23 02:49:00 UTC,1.429,13.614
Saturn Mercury,1546, 1546-Dec-22 09:18:00 UTC,2.278,2.864
Saturn Mercury,1547, 1547-Dec-21 06:19:00 UTC,2.569,8.464
Saturn Mercury,1548, 1548-Dec-20 12:42:00 UTC,1.907,18.441
Saturn Mercury,1549, 1549-Jan-10 18:42:00 UTC,3.142,0.732
Saturn Mercury,1549, 1549-Feb-07 08:43:00 UTC,0.03,25.54
Saturn Mercury,1550, 1550-Feb-09 05:27:00 UTC,1.182,16.832
Saturn Mercury,1551, 1551-Feb-08 02:18:00 UTC,1.191,5.414
Saturn Mercury,1552, 1552-Feb-06 00:42:00 UTC,0.394,7.241
Saturn Mercury,1553, 1553-Feb-04 15:10:00 UTC,2.009,18.4
Saturn Mercury,1553, 1553-Feb-19 13:06:00 UTC,5.319,5.351
Saturn Mercury,1553, 1553-Mar-28 00:22:00 UTC,0.382,26.882
Saturn Mercury,1554, 1554-Mar-29 11:32:00 UTC,0.343,17.02
Saturn Mercury,1555, 1555-Mar-27 10:32:00 UTC,0.703,4.332
Saturn Mercury,1556, 1556-Mar-23 12:59:00 UTC,2.399,10.606
Saturn Mercury,1557, 1557-Mar-27 14:46:00 UTC,5.733,18.899
Saturn Mercury,1557, 1557-May-16 21:36:00 UTC,0.682,23.859
Saturn Mercury,1558, 1558-May-17 01:20:00 UTC,0.957,11.841
Saturn Mercury,1559, 1559-May-14 00:48:00 UTC,2.453,3.698
Saturn Mercury,1560, 1560-May-10 22:39:00 UTC,3.586,17.524
Saturn Mercury,1561, 1561-May-18 08:03:00 UTC,7.689,23.953
Saturn Mercury,1561, 1561-Jul-06 15:35:00 UTC,0.215,16.838
Saturn Mercury,1562, 1562-Jul-04 14:51:00 UTC,1.637,2.598
Saturn Mercury,1563, 1563-Jul-01 21:51:00 UTC,1.771,12.144
Saturn Mercury,1564, 1564-Jul-01 06:48:00 UTC,0.466,24.246
Saturn Mercury,1564, 1564-Aug-22 03:16:00 UTC,2.562,18.876
Saturn Mercury,1565, 1565-Aug-24 20:46:00 UTC,0.471,9.085
Saturn Mercury,1566, 1566-Aug-22 13:10:00 UTC,0.03,5.086
Saturn Mercury,1567, 1567-Aug-21 05:02:00 UTC,1.312,17.744
Saturn Mercury,1568, 1568-Aug-22 10:18:00 UTC,3.785,27.335
Saturn Mercury,1568, 1568-Sep-22 10:49:00 UTC,4.811,2.273
Saturn Mercury,1568, 1568-Oct-12 18:34:00 UTC,0.141,16.958
Saturn Mercury,1569, 1569-Oct-12 09:23:00 UTC,0.865,5.817
Saturn Mercury,1570, 1570-Oct-10 23:26:00 UTC,2.092,7.115
Saturn Mercury,1571, 1571-Oct-10 13:12:00 UTC,3.496,17.935
Saturn Mercury,1571, 1571-Nov-30 05:46:00 UTC,9.199,27.273
Saturn Mercury,1572, 1572-Oct-13 15:52:00 UTC,5.035,24.823
Saturn Mercury,1572, 1572-Oct-30 06:22:00 UTC,3.592,10.263
Saturn Mercury,1572, 1572-Nov-29 23:17:00 UTC,0.517,17.441
Saturn Mercury,1573, 1573-Nov-29 20:27:00 UTC,1.83,7.101
Saturn Mercury,1574, 1574-Nov-28 21:16:00 UTC,2.763,4.437
Saturn Mercury,1575, 1575-Nov-28 08:43:00 UTC,3.299,14.882
Saturn Mercury,1576, 1576-Jan-12 10:49:00 UTC,5.082,25.883
Saturn Mercury,1576, 1576-Dec-06 09:52:00 UTC,1.52,16.875
Saturn Mercury,1577, 1577-Jan-16 21:43:00 UTC,0.775,20.597
Saturn Mercury,1578, 1578-Jan-16 23:43:00 UTC,1.689,10.457
Saturn Mercury,1579, 1579-Jan-15 15:50:00 UTC,1.812,1.025
Saturn Mercury,1580, 1580-Jan-14 04:50:00 UTC,1.123,12.698
Saturn Mercury,1580, 1580-Feb-27 04:19:00 UTC,3.084,26.639
Saturn Mercury,1581, 1581-Jan-14 21:34:00 UTC,5.185,21.725
Saturn Mercury,1581, 1581-Mar-06 03:23:00 UTC,0.695,23.084
Saturn Mercury,1582, 1582-Mar-05 20:06:00 UTC,0.659,12.095
Saturn Mercury,1583, 1583-Mar-03 14:24:00 UTC,0.239,2.046
Saturn Mercury,1584, 1584-Feb-29 06:42:00 UTC,2.084,14.311
Saturn Mercury,1584, 1584-Apr-13 16:28:00 UTC,1.124,24.369
Saturn Mercury,1585, 1585-Apr-23 23:32:00 UTC,0.332,21.596
Saturn Mercury,1586, 1586-Apr-22 16:44:00 UTC,0.921,8.883
Saturn Mercury,1587, 1587-Apr-19 14:06:00 UTC,2.492,6.417
Saturn Mercury,1588, 1588-Apr-17 11:09:00 UTC,4.295,19.328
Saturn Mercury,1588, 1588-May-24 08:25:00 UTC,1.279,11.804
Saturn Mercury,1588, 1588-Jun-05 13:45:00 UTC,2.008,21.881
Saturn Mercury,1589, 1589-Jun-12 09:45:00 UTC,0.637,15.077
Saturn Mercury,1590, 1590-Jun-09 18:26:00 UTC,2.089,1.233
Saturn Mercury,1591, 1591-Jun-07 02:50:00 UTC,2.685,14.458
Saturn Mercury,1592, 1592-Jun-09 08:16:00 UTC,1.413,24.34
Saturn Mercury,1592, 1592-Jul-05 21:49:00 UTC,4.526,2.401
Saturn Mercury,1592, 1592-Jul-31 15:38:00 UTC,0.741,18.879
Saturn Mercury,1593, 1593-Jul-31 07:22:00 UTC,1.004,6.2
Saturn Mercury,1594, 1594-Jul-28 15:58:00 UTC,0.831,8.279
Saturn Mercury,1595, 1595-Jul-27 16:48:00 UTC,0.476,21.137
Saturn Mercury,1596, 1596-Aug-01 15:28:00 UTC,4.265,28.058
Saturn Mercury,1596, 1596-Sep-19 15:30:00 UTC,0.029,13.526
Saturn Mercury,1597, 1597-Sep-18 00:40:00 UTC,0.536,2.107
Saturn Mercury,1598, 1598-Sep-16 11:35:00 UTC,1.803,12.258
Saturn Mercury,1599, 1599-Sep-16 19:10:00 UTC,3.585,22.966
Saturn Mercury,1599, 1599-Nov-02 20:42:00 UTC,1.427,18.332
Saturn Mercury,1600, 1600-Sep-23 10:06:00 UTC,7.716,27.227
Saturn Mercury,1600, 1600-Nov-06 21:52:00 UTC,0.815,12.093
Saturn Mercury,1601, 1601-Nov-05 22:25:00 UTC,2.029,2.146
Saturn Mercury,1602, 1602-Nov-05 01:23:00 UTC,3.145,10.912
Saturn Mercury,1603, 1603-Nov-05 17:04:00 UTC,4.053,20.548
Saturn Mercury,1603, 1603-Dec-07 19:24:00 UTC,0.832,8.415
Saturn Mercury,1603, 1603-Dec-23 10:11:00 UTC,0.477,22.428
Saturn Mercury,1604, 1604-Dec-25 00:54:00 UTC,1.334,14.554
Saturn Mercury,1605, 1605-Dec-24 09:27:00 UTC,2.207,3.833
Saturn Mercury,1606, 1606-Dec-23 05:55:00 UTC,2.505,7.483
Saturn Mercury,1607, 1607-Dec-23 04:10:00 UTC,1.912,17.776
Saturn Mercury,1608, 1608-Jan-16 03:30:00 UTC,3.452,3.839
Saturn Mercury,1608, 1608-Feb-09 19:05:00 UTC,0.233,25.999
Saturn Mercury,1609, 1609-Feb-11 04:14:00 UTC,1.119,17.743
Saturn Mercury,1610, 1610-Feb-10 03:33:00 UTC,1.156,6.401
Saturn Mercury,1611, 1611-Feb-08 01:38:00 UTC,0.386,6.294
Saturn Mercury,1612, 1612-Feb-07 04:56:00 UTC,1.815,17.847
Saturn Mercury,1612, 1612-Feb-25 20:12:00 UTC,5.413,2.106
Saturn Mercury,1612, 1612-Mar-29 11:17:00 UTC,0.304,27.302
Saturn Mercury,1613, 1613-Mar-31 11:13:00 UTC,0.358,17.898
Saturn Mercury,1614, 1614-Mar-29 12:52:00 UTC,0.671,5.205
Saturn Mercury,1615, 1615-Mar-26 14:10:00 UTC,2.322,9.689
Saturn Mercury,1616, 1616-Mar-27 18:31:00 UTC,5.235,19.573
Saturn Mercury,1616, 1616-Apr-06 23:54:00 UTC,5.313,10.916
Saturn Mercury,1616, 1616-May-18 10:21:00 UTC,0.811,24.336
Saturn Mercury,1617, 1617-May-19 02:27:00 UTC,0.865,12.746
Saturn Mercury,1618, 1618-May-16 03:22:00 UTC,2.365,2.867
Saturn Mercury,1619, 1619-May-13 19:52:00 UTC,3.483,16.713
Saturn Mercury,1620, 1620-May-22 01:29:00 UTC,5.269,21.589
Saturn Mercury,1620, 1620-Jul-08 11:24:00 UTC,0.031,17.607
Saturn Mercury,1621, 1621-Jul-06 16:52:00 UTC,1.551,3.576
Saturn Mercury,1622, 1622-Jul-03 22:28:00 UTC,1.716,11.197
Saturn Mercury,1623, 1623-Jul-03 21:42:00 UTC,0.508,23.619
Saturn Mercury,1623, 1623-Aug-25 02:40:00 UTC,3.932,19.822
